inegi_entidad,entidad,inegi_municipio,municipio,id_delito,delito,carpetas,tasa,fecha
10,Durango,10005,Durango,1100,Homicidio doloso,4,0.6029317378997803,2016-12
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2016-01
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2016-02
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2016-03
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2016-04
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2016-05
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2016-06
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2016-07
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2016-08
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2016-09
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2016-10
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2016-11
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,1,9.384384155273438,2016-12
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,3,0.8395859003067017,2016-01
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,0,0,2016-02
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,2,0.559723973274231,2016-03
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,2,0.559723973274231,2016-04
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,3,0.8395859003067017,2016-05
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,1,0.2798619866371155,2016-06
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,2,0.559723973274231,2016-07
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,3,0.8395859003067017,2016-08
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,4,1.119447946548462,2016-09
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,6,1.6791718006134033,2016-10
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,1,0.2798619866371155,2016-11
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,3,0.8395859003067017,2016-12
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2016-01
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,1,2.721458673477173,2016-02
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2016-03
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2016-04
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2016-05
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2016-06
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,1,2.721458673477173,2016-07
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,1,2.721458673477173,2016-08
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2016-09
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,1,2.721458673477173,2016-10
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2016-11
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,1,2.721458673477173,2016-12
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2016-01
10,Durango,10009,Guanacevi,1100,Homicidio doloso,1,9.533797264099121,2016-02
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2016-03
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2016-04
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2016-05
10,Durango,10009,Guanacevi,1100,Homicidio doloso,1,9.533797264099121,2016-06
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2016-07
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2016-08
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2016-09
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2016-10
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2016-11
10,Durango,10009,Guanacevi,1100,Homicidio doloso,1,9.533797264099121,2016-12
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2016-01
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2016-02
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2016-03
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2016-04
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2016-05
10,Durango,10010,Hidalgo,1100,Homicidio doloso,1,23.88344955444336,2016-06
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2016-07
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2016-08
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2016-09
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2016-10
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2016-11
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2016-12
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2016-01
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2016-02
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2016-03
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2016-04
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2016-05
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2016-06
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2016-07
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2016-08
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2016-09
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2016-10
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2016-11
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2016-12
10,Durango,10012,Lerdo,1100,Homicidio doloso,0,0,2016-01
10,Durango,10012,Lerdo,1100,Homicidio doloso,2,1.2694382667541504,2016-02
10,Durango,10012,Lerdo,1100,Homicidio doloso,0,0,2016-03
10,Durango,10012,Lerdo,1100,Homicidio doloso,3,1.9041574001312256,2016-04
10,Durango,10012,Lerdo,1100,Homicidio doloso,0,0,2016-05
10,Durango,10012,Lerdo,1100,Homicidio doloso,0,0,2016-06
10,Durango,10012,Lerdo,1100,Homicidio doloso,0,0,2016-07
10,Durango,10012,Lerdo,1100,Homicidio doloso,0,0,2016-08
10,Durango,10012,Lerdo,1100,Homicidio doloso,1,0.6347191333770752,2016-09
10,Durango,10012,Lerdo,1100,Homicidio doloso,1,0.6347191333770752,2016-10
10,Durango,10012,Lerdo,1100,Homicidio doloso,0,0,2016-11
10,Durango,10012,Lerdo,1100,Homicidio doloso,3,1.9041574001312256,2016-12
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2016-01
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2016-02
10,Durango,10013,Mapimi,1100,Homicidio doloso,3,11.027790069580078,2016-03
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2016-04
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2016-05
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2016-06
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2016-07
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2016-08
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2016-09
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2016-10
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2016-11
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2016-12
10,Durango,10014,Mezquital,1100,Homicidio doloso,0,0,2016-01
10,Durango,10014,Mezquital,1100,Homicidio doloso,1,2.5817110538482666,2016-02
10,Durango,10014,Mezquital,1100,Homicidio doloso,4,10.326844215393066,2016-03
10,Durango,10014,Mezquital,1100,Homicidio doloso,0,0,2016-04
10,Durango,10014,Mezquital,1100,Homicidio doloso,3,7.745133399963379,2016-05
10,Durango,10014,Mezquital,1100,Homicidio doloso,6,15.490266799926758,2016-06
10,Durango,10014,Mezquital,1100,Homicidio doloso,1,2.5817110538482666,2016-07
10,Durango,10014,Mezquital,1100,Homicidio doloso,4,10.326844215393066,2016-08
10,Durango,10014,Mezquital,1100,Homicidio doloso,3,7.745133399963379,2016-09
10,Durango,10014,Mezquital,1100,Homicidio doloso,0,0,2016-10
10,Durango,10014,Mezquital,1100,Homicidio doloso,0,0,2016-11
10,Durango,10014,Mezquital,1100,Homicidio doloso,1,2.5817110538482666,2016-12
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2016-01
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2016-02
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2016-03
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2016-04
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2016-05
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2016-06
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2016-07
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2016-08
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2016-09
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2016-10
10,Durango,10015,Nazas,1100,Homicidio doloso,1,7.4222517013549805,2016-11
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2016-12
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2016-01
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,1,4.952701568603516,2016-02
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2016-03
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,1,4.952701568603516,2016-04
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2016-05
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2016-06
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2016-07
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2016-08
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2016-09
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2016-10
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,1,4.952701568603516,2016-11
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2016-12
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2016-01
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2016-02
10,Durango,10017,Ocampo,1100,Homicidio doloso,1,9.935420036315918,2016-03
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2016-04
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2016-05
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2016-06
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2016-07
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2016-08
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2016-09
10,Durango,10017,Ocampo,1100,Homicidio doloso,1,9.935420036315918,2016-10
10,Durango,10017,Ocampo,1100,Homicidio doloso,1,9.935420036315918,2016-11
10,Durango,10017,Ocampo,1100,Homicidio doloso,3,29.806259155273438,2016-12
10,Durango,10018,El Oro,1100,Homicidio doloso,0,0,2016-01
10,Durango,10018,El Oro,1100,Homicidio doloso,0,0,2016-02
10,Durango,10018,El Oro,1100,Homicidio doloso,0,0,2016-03
10,Durango,10018,El Oro,1100,Homicidio doloso,0,0,2016-04
10,Durango,10018,El Oro,1100,Homicidio doloso,1,8.36820125579834,2016-05
10,Durango,10018,El Oro,1100,Homicidio doloso,2,16.73640251159668,2016-06
10,Durango,10018,El Oro,1100,Homicidio doloso,0,0,2016-07
10,Durango,10018,El Oro,1100,Homicidio doloso,0,0,2016-08
10,Durango,10018,El Oro,1100,Homicidio doloso,0,0,2016-09
