inegi_entidad,entidad,inegi_municipio,municipio,id_delito,delito,carpetas,tasa,fecha
1,Aguascalientes,1006,Pabellon De Arteaga,1100,Homicidio doloso,1,2.1251275539398193,2015-08
1,Aguascalientes,1006,Pabellon De Arteaga,1100,Homicidio doloso,0,0,2015-09
1,Aguascalientes,1006,Pabellon De Arteaga,1100,Homicidio doloso,1,2.1251275539398193,2015-10
1,Aguascalientes,1006,Pabellon De Arteaga,1100,Homicidio doloso,0,0,2015-11
1,Aguascalientes,1006,Pabellon De Arteaga,1100,Homicidio doloso,0,0,2015-12
1,Aguascalientes,1007,Rincon De Romos,1100,Homicidio doloso,0,0,2015-01
1,Aguascalientes,1007,Rincon De Romos,1100,Homicidio doloso,0,0,2015-02
1,Aguascalientes,1007,Rincon De Romos,1100,Homicidio doloso,0,0,2015-03
1,Aguascalientes,1007,Rincon De Romos,1100,Homicidio doloso,0,0,2015-04
1,Aguascalientes,1007,Rincon De Romos,1100,Homicidio doloso,0,0,2015-05
1,Aguascalientes,1007,Rincon De Romos,1100,Homicidio doloso,0,0,2015-06
1,Aguascalientes,1007,Rincon De Romos,1100,Homicidio doloso,0,0,2015-07
1,Aguascalientes,1007,Rincon De Romos,1100,Homicidio doloso,0,0,2015-08
1,Aguascalientes,1007,Rincon De Romos,1100,Homicidio doloso,0,0,2015-09
1,Aguascalientes,1007,Rincon De Romos,1100,Homicidio doloso,0,0,2015-10
1,Aguascalientes,1007,Rincon De Romos,1100,Homicidio doloso,1,1.8281201124191284,2015-11
1,Aguascalientes,1007,Rincon De Romos,1100,Homicidio doloso,1,1.8281201124191284,2015-12
1,Aguascalientes,1008,San Jose De Gracia,1100,Homicidio doloso,0,0,2015-01
1,Aguascalientes,1008,San Jose De Gracia,1100,Homicidio doloso,0,0,2015-02
1,Aguascalientes,1008,San Jose De Gracia,1100,Homicidio doloso,0,0,2015-03
1,Aguascalientes,1008,San Jose De Gracia,1100,Homicidio doloso,0,0,2015-04
1,Aguascalientes,1008,San Jose De Gracia,1100,Homicidio doloso,0,0,2015-05
1,Aguascalientes,1008,San Jose De Gracia,1100,Homicidio doloso,0,0,2015-06
1,Aguascalientes,1008,San Jose De Gracia,1100,Homicidio doloso,0,0,2015-07
1,Aguascalientes,1008,San Jose De Gracia,1100,Homicidio doloso,0,0,2015-08
1,Aguascalientes,1008,San Jose De Gracia,1100,Homicidio doloso,0,0,2015-09
1,Aguascalientes,1008,San Jose De Gracia,1100,Homicidio doloso,0,0,2015-10
1,Aguascalientes,1008,San Jose De Gracia,1100,Homicidio doloso,0,0,2015-11
1,Aguascalientes,1008,San Jose De Gracia,1100,Homicidio doloso,0,0,2015-12
1,Aguascalientes,1009,Tepezala,1100,Homicidio doloso,0,0,2015-01
1,Aguascalientes,1009,Tepezala,1100,Homicidio doloso,0,0,2015-02
1,Aguascalientes,1009,Tepezala,1100,Homicidio doloso,0,0,2015-03
1,Aguascalientes,1009,Tepezala,1100,Homicidio doloso,0,0,2015-04
1,Aguascalientes,1009,Tepezala,1100,Homicidio doloso,0,0,2015-05
1,Aguascalientes,1009,Tepezala,1100,Homicidio doloso,0,0,2015-06
1,Aguascalientes,1009,Tepezala,1100,Homicidio doloso,0,0,2015-07
1,Aguascalientes,1009,Tepezala,1100,Homicidio doloso,0,0,2015-08
1,Aguascalientes,1009,Tepezala,1100,Homicidio doloso,0,0,2015-09
1,Aguascalientes,1009,Tepezala,1100,Homicidio doloso,0,0,2015-10
1,Aguascalientes,1009,Tepezala,1100,Homicidio doloso,0,0,2015-11
1,Aguascalientes,1009,Tepezala,1100,Homicidio doloso,0,0,2015-12
1,Aguascalientes,1010,El Llano,1100,Homicidio doloso,0,0,2015-01
1,Aguascalientes,1010,El Llano,1100,Homicidio doloso,0,0,2015-02
1,Aguascalientes,1010,El Llano,1100,Homicidio doloso,0,0,2015-03
1,Aguascalientes,1010,El Llano,1100,Homicidio doloso,0,0,2015-04
1,Aguascalientes,1010,El Llano,1100,Homicidio doloso,0,0,2015-05
1,Aguascalientes,1010,El Llano,1100,Homicidio doloso,0,0,2015-06
1,Aguascalientes,1010,El Llano,1100,Homicidio doloso,0,0,2015-07
1,Aguascalientes,1010,El Llano,1100,Homicidio doloso,0,0,2015-08
1,Aguascalientes,1010,El Llano,1100,Homicidio doloso,0,0,2015-09
1,Aguascalientes,1010,El Llano,1100,Homicidio doloso,0,0,2015-10
1,Aguascalientes,1010,El Llano,1100,Homicidio doloso,0,0,2015-11
1,Aguascalientes,1010,El Llano,1100,Homicidio doloso,0,0,2015-12
1,Aguascalientes,1011,San Francisco De Los Romo,1100,Homicidio doloso,0,0,2015-01
1,Aguascalientes,1011,San Francisco De Los Romo,1100,Homicidio doloso,0,0,2015-02
1,Aguascalientes,1011,San Francisco De Los Romo,1100,Homicidio doloso,0,0,2015-03
1,Aguascalientes,1011,San Francisco De Los Romo,1100,Homicidio doloso,0,0,2015-04
1,Aguascalientes,1011,San Francisco De Los Romo,1100,Homicidio doloso,0,0,2015-05
1,Aguascalientes,1011,San Francisco De Los Romo,1100,Homicidio doloso,0,0,2015-06
1,Aguascalientes,1011,San Francisco De Los Romo,1100,Homicidio doloso,0,0,2015-07
1,Aguascalientes,1011,San Francisco De Los Romo,1100,Homicidio doloso,0,0,2015-08
1,Aguascalientes,1011,San Francisco De Los Romo,1100,Homicidio doloso,0,0,2015-09
1,Aguascalientes,1011,San Francisco De Los Romo,1100,Homicidio doloso,0,0,2015-10
1,Aguascalientes,1011,San Francisco De Los Romo,1100,Homicidio doloso,1,2.227022647857666,2015-11
1,Aguascalientes,1011,San Francisco De Los Romo,1100,Homicidio doloso,0,0,2015-12
10,Durango,10001,Canatlan,1100,Homicidio doloso,0,0,2015-01
10,Durango,10001,Canatlan,1100,Homicidio doloso,0,0,2015-02
10,Durango,10001,Canatlan,1100,Homicidio doloso,3,8.935219764709473,2015-03
10,Durango,10001,Canatlan,1100,Homicidio doloso,0,0,2015-04
10,Durango,10001,Canatlan,1100,Homicidio doloso,1,2.9784066677093506,2015-05
10,Durango,10001,Canatlan,1100,Homicidio doloso,0,0,2015-06
10,Durango,10001,Canatlan,1100,Homicidio doloso,0,0,2015-07
10,Durango,10001,Canatlan,1100,Homicidio doloso,0,0,2015-08
10,Durango,10001,Canatlan,1100,Homicidio doloso,1,2.9784066677093506,2015-09
10,Durango,10001,Canatlan,1100,Homicidio doloso,1,2.9784066677093506,2015-10
10,Durango,10001,Canatlan,1100,Homicidio doloso,0,0,2015-11
10,Durango,10001,Canatlan,1100,Homicidio doloso,1,2.9784066677093506,2015-12
10,Durango,10002,Canelas,1100,Homicidio doloso,0,0,2015-01
10,Durango,10002,Canelas,1100,Homicidio doloso,0,0,2015-02
10,Durango,10002,Canelas,1100,Homicidio doloso,0,0,2015-03
10,Durango,10002,Canelas,1100,Homicidio doloso,0,0,2015-04
10,Durango,10002,Canelas,1100,Homicidio doloso,0,0,2015-05
10,Durango,10002,Canelas,1100,Homicidio doloso,0,0,2015-06
10,Durango,10002,Canelas,1100,Homicidio doloso,2,43.00150680541992,2015-07
10,Durango,10002,Canelas,1100,Homicidio doloso,0,0,2015-08
10,Durango,10002,Canelas,1100,Homicidio doloso,0,0,2015-09
10,Durango,10002,Canelas,1100,Homicidio doloso,0,0,2015-10
10,Durango,10002,Canelas,1100,Homicidio doloso,0,0,2015-11
10,Durango,10002,Canelas,1100,Homicidio doloso,2,43.00150680541992,2015-12
10,Durango,10003,Coneto De Comonfort,1100,Homicidio doloso,0,0,2015-01
10,Durango,10003,Coneto De Comonfort,1100,Homicidio doloso,0,0,2015-02
10,Durango,10003,Coneto De Comonfort,1100,Homicidio doloso,0,0,2015-03
10,Durango,10003,Coneto De Comonfort,1100,Homicidio doloso,0,0,2015-04
10,Durango,10003,Coneto De Comonfort,1100,Homicidio doloso,0,0,2015-05
10,Durango,10003,Coneto De Comonfort,1100,Homicidio doloso,0,0,2015-06
10,Durango,10003,Coneto De Comonfort,1100,Homicidio doloso,0,0,2015-07
10,Durango,10003,Coneto De Comonfort,1100,Homicidio doloso,1,21.781747817993164,2015-08
10,Durango,10003,Coneto De Comonfort,1100,Homicidio doloso,0,0,2015-09
10,Durango,10003,Coneto De Comonfort,1100,Homicidio doloso,0,0,2015-10
10,Durango,10003,Coneto De Comonfort,1100,Homicidio doloso,0,0,2015-11
10,Durango,10003,Coneto De Comonfort,1100,Homicidio doloso,0,0,2015-12
10,Durango,10004,Cuencame,1100,Homicidio doloso,0,0,2015-01
10,Durango,10004,Cuencame,1100,Homicidio doloso,0,0,2015-02
10,Durango,10004,Cuencame,1100,Homicidio doloso,1,2.7652573585510254,2015-03
10,Durango,10004,Cuencame,1100,Homicidio doloso,0,0,2015-04
10,Durango,10004,Cuencame,1100,Homicidio doloso,0,0,2015-05
10,Durango,10004,Cuencame,1100,Homicidio doloso,0,0,2015-06
10,Durango,10004,Cuencame,1100,Homicidio doloso,0,0,2015-07
10,Durango,10004,Cuencame,1100,Homicidio doloso,1,2.7652573585510254,2015-08
10,Durango,10004,Cuencame,1100,Homicidio doloso,0,0,2015-09
10,Durango,10004,Cuencame,1100,Homicidio doloso,0,0,2015-10
10,Durango,10004,Cuencame,1100,Homicidio doloso,0,0,2015-11
10,Durango,10004,Cuencame,1100,Homicidio doloso,0,0,2015-12
10,Durango,10005,Durango,1100,Homicidio doloso,2,0.30609026551246643,2015-01
10,Durango,10005,Durango,1100,Homicidio doloso,1,0.15304513275623322,2015-02
10,Durango,10005,Durango,1100,Homicidio doloso,2,0.30609026551246643,2015-03
10,Durango,10005,Durango,1100,Homicidio doloso,1,0.15304513275623322,2015-04
10,Durango,10005,Durango,1100,Homicidio doloso,2,0.30609026551246643,2015-05
10,Durango,10005,Durango,1100,Homicidio doloso,1,0.15304513275623322,2015-06
10,Durango,10005,Durango,1100,Homicidio doloso,1,0.15304513275623322,2015-07
10,Durango,10005,Durango,1100,Homicidio doloso,2,0.30609026551246643,2015-08
10,Durango,10005,Durango,1100,Homicidio doloso,1,0.15304513275623322,2015-09
10,Durango,10005,Durango,1100,Homicidio doloso,5,0.7652256637811661,2015-10
10,Durango,10005,Durango,1100,Homicidio doloso,2,0.30609026551246643,2015-11
10,Durango,10005,Durango,1100,Homicidio doloso,4,0.6121805310249329,2015-12
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2015-01
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2015-02
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2015-03
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2015-04
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2015-05
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2015-06
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2015-07
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2015-08
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2015-09
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2015-10
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2015-11
10,Durango,10006,General Simon Bolivar,1100,Homicidio doloso,0,0,2015-12
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,2,0.5660062432289124,2015-01
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,8,2.2640249729156494,2015-02
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,12,3.3960373401641846,2015-03
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,3,0.8490093350410461,2015-04
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,3,0.8490093350410461,2015-05
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,6,1.6980186700820923,2015-06
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,3,0.8490093350410461,2015-07
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,5,1.4150155782699585,2015-08
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,2,0.5660062432289124,2015-09
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,0,0,2015-10
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,4,1.1320124864578247,2015-11
10,Durango,10007,Gomez Palacio,1100,Homicidio doloso,1,0.2830031216144562,2015-12
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2015-01
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2015-02
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2015-03
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2015-04
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2015-05
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,2,5.486216068267822,2015-06
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,1,2.743108034133911,2015-07
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2015-08
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2015-09
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2015-10
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,0,0,2015-11
10,Durango,10008,Guadalupe Victoria,1100,Homicidio doloso,1,2.743108034133911,2015-12
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2015-01
10,Durango,10009,Guanacevi,1100,Homicidio doloso,1,9.526531219482422,2015-02
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2015-03
10,Durango,10009,Guanacevi,1100,Homicidio doloso,5,47.63265609741211,2015-04
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2015-05
10,Durango,10009,Guanacevi,1100,Homicidio doloso,1,9.526531219482422,2015-06
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2015-07
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2015-08
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2015-09
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2015-10
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2015-11
10,Durango,10009,Guanacevi,1100,Homicidio doloso,0,0,2015-12
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2015-01
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2015-02
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2015-03
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2015-04
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2015-05
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2015-06
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2015-07
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2015-08
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2015-09
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2015-10
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2015-11
10,Durango,10010,Hidalgo,1100,Homicidio doloso,0,0,2015-12
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2015-01
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2015-02
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2015-03
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2015-04
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2015-05
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2015-06
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2015-07
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2015-08
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2015-09
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2015-10
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2015-11
10,Durango,10011,Inde,1100,Homicidio doloso,0,0,2015-12
10,Durango,10012,Lerdo,1100,Homicidio doloso,4,2.5762240886688232,2015-01
10,Durango,10012,Lerdo,1100,Homicidio doloso,3,1.9321680068969727,2015-02
10,Durango,10012,Lerdo,1100,Homicidio doloso,0,0,2015-03
10,Durango,10012,Lerdo,1100,Homicidio doloso,1,0.6440560221672058,2015-04
10,Durango,10012,Lerdo,1100,Homicidio doloso,2,1.2881120443344116,2015-05
10,Durango,10012,Lerdo,1100,Homicidio doloso,1,0.6440560221672058,2015-06
10,Durango,10012,Lerdo,1100,Homicidio doloso,0,0,2015-07
10,Durango,10012,Lerdo,1100,Homicidio doloso,0,0,2015-08
10,Durango,10012,Lerdo,1100,Homicidio doloso,0,0,2015-09
10,Durango,10012,Lerdo,1100,Homicidio doloso,0,0,2015-10
10,Durango,10012,Lerdo,1100,Homicidio doloso,1,0.6440560221672058,2015-11
10,Durango,10012,Lerdo,1100,Homicidio doloso,0,0,2015-12
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2015-01
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2015-02
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2015-03
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2015-04
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2015-05
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2015-06
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2015-07
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2015-08
10,Durango,10013,Mapimi,1100,Homicidio doloso,1,3.719822883605957,2015-09
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2015-10
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2015-11
10,Durango,10013,Mapimi,1100,Homicidio doloso,0,0,2015-12
10,Durango,10014,Mezquital,1100,Homicidio doloso,3,7.879185676574707,2015-01
10,Durango,10014,Mezquital,1100,Homicidio doloso,0,0,2015-02
10,Durango,10014,Mezquital,1100,Homicidio doloso,3,7.879185676574707,2015-03
10,Durango,10014,Mezquital,1100,Homicidio doloso,2,5.252790451049805,2015-04
10,Durango,10014,Mezquital,1100,Homicidio doloso,2,5.252790451049805,2015-05
10,Durango,10014,Mezquital,1100,Homicidio doloso,1,2.6263952255249023,2015-06
10,Durango,10014,Mezquital,1100,Homicidio doloso,0,0,2015-07
10,Durango,10014,Mezquital,1100,Homicidio doloso,1,2.6263952255249023,2015-08
10,Durango,10014,Mezquital,1100,Homicidio doloso,1,2.6263952255249023,2015-09
10,Durango,10014,Mezquital,1100,Homicidio doloso,2,5.252790451049805,2015-10
10,Durango,10014,Mezquital,1100,Homicidio doloso,0,0,2015-11
10,Durango,10014,Mezquital,1100,Homicidio doloso,1,2.6263952255249023,2015-12
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2015-01
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2015-02
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2015-03
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2015-04
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2015-05
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2015-06
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2015-07
10,Durango,10015,Nazas,1100,Homicidio doloso,4,29.904306411743164,2015-08
10,Durango,10015,Nazas,1100,Homicidio doloso,1,7.476076602935791,2015-09
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2015-10
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2015-11
10,Durango,10015,Nazas,1100,Homicidio doloso,0,0,2015-12
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2015-01
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2015-02
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,1,4.997501373291016,2015-03
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2015-04
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2015-05
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,1,4.997501373291016,2015-06
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,1,4.997501373291016,2015-07
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2015-08
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2015-09
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2015-10
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2015-11
10,Durango,10016,Nombre De Dios,1100,Homicidio doloso,0,0,2015-12
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2015-01
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2015-02
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2015-03
10,Durango,10017,Ocampo,1100,Homicidio doloso,2,19.964065551757812,2015-04
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2015-05
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2015-06
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2015-07
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2015-08
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2015-09
10,Durango,10017,Ocampo,1100,Homicidio doloso,3,29.946096420288086,2015-10
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2015-11
10,Durango,10017,Ocampo,1100,Homicidio doloso,0,0,2015-12
10,Durango,10018,El Oro,1100,Homicidio doloso,0,0,2015-01
10,Durango,10018,El Oro,1100,Homicidio doloso,1,8.409721374511719,2015-02
10,Durango,10018,El Oro,1100,Homicidio doloso,1,8.409721374511719,2015-03
10,Durango,10018,El Oro,1100,Homicidio doloso,5,42.048606872558594,2015-04
10,Durango,10018,El Oro,1100,Homicidio doloso,0,0,2015-05
10,Durango,10018,El Oro,1100,Homicidio doloso,0,0,2015-06
10,Durango,10018,El Oro,1100,Homicidio doloso,0,0,2015-07
