CLAVE,agriculture,business_support,construction,entertainment,finance,hospitality,management,manufacturing,media,mining,other_services,professional_services,real_estate,retail,transport,wholesale,micro_firms,small_firms,medium_firms,big_firms
15034,0.002564102564102564,0.02102255174544331,0,0.006858202038924931,0.001282051282051282,0.1078390485016991,0,0.1440840284213778,0.0027880753784368245,0.012434352795798579,0.09194470188446091,0.005576150756873649,0.012434352795798579,0.5559854803830708,0.001282051282051282,0.033904850169910405,96.68,2.615,0.5549999999999999,0.15
15035,1.231830500123183e-4,0.02994624301035407,0.0017403593894665184,0.013774440707710358,0.012552064876302586,0.10638311531567621,0,0.09274450279103377,0.0034428222878679715,0,0.135154333654403,0.011775070085163609,0.006977234247160137,0.5662616255462503,0.004339848572780795,0.014785156465818378,95.91499999999999,3.1950000000000003,0.355,0.365
15036,0,0.022732529748901283,3.484320557491289e-4,0.02325940013878537,0.0012237345013823464,0.08564397513612348,0,0.14325293817442164,0.004019635559896168,6.118672506911732e-4,0.12094539272955578,0.007784280537371083,0.008659582983004298,0.5567716613490086,0.0021840338078226483,0.02256253602728711,97.03,2.825,0.09,0.060000000000000005
15037,4.7659421028956397e-4,0.020436403052818228,0.005054236037011465,0.01918063880868692,0.01628515428853879,0.11196541600630805,3.5106069284040505e-4,0.08454847898490458,0.0024504984399845173,1.441469670579128e-4,0.15365202419527785,0.017966862093585237,0.014877009026644489,0.5224367052812997,0.004070747127113148,0.02610402478763913,92.335,6.0600000000000005,0.94,0.47
15038,0.021990457548323954,0.012154391974553463,0,0.020803768045020796,0.01051504771225838,0.13137998531930511,0,0.06987399070222658,0.0035050159040861265,0.0053706875458771714,0.12131759236603865,0.005144360166381209,0.008649376070467335,0.5528321507218008,0.003278688524590164,0.03318448739907022,97.28999999999999,2.55,0.165,0
15039,1.782985226693836e-4,0.022132979038845556,0.0015535395482751883,0.017039963858211236,0.006077688732344325,0.10632178184671545,2.5471217524197657e-5,0.08568976215548973,0.0015998229364054294,0.001828961533772774,0.1530625952694197,0.013741018539638748,0.012597092094333715,0.5591010106466652,0.0010905009462719105,0.017959513113417515,96.1,3.295,0.36,0.2
15040,2.6680896478121667e-4,0.020442125576992834,0.0025633011238446204,0.012137594055489705,0.012590201764645302,0.18449339750304855,0,0.06740575100410036,0.005741230397658509,0,0.15387907765108405,0.018703029651052576,0.012323392799864087,0.48222022448030466,0.0030969190534070536,0.02413694597372645,93.63,5.54,0.715,0.08499999999999999
15041,0,0.0296681664791901,0,0.027652793400824896,0.0197787776527934,0.1521841019872516,0,0.10072178477690288,0.003937007874015748,0,0.07508436445444319,0,0,0.5198256467941507,0.013826396700412448,0.057320959880014996,98.025,1.585,0.395,0
15042,5.798221878623889e-4,0.032376969969646466,0.0011746944051911512,0.009911632563827967,0.007996714340935447,0.08864467355693981,0,0.13151705881234674,0.0031581298674963725,0,0.14447592628970832,0.015279344389032171,0.006402599377720887,0.5248951250578238,0.0018155088177330535,0.03177180036373545,96.1,3.365,0.33999999999999997,0.155
15043,0,0.0198240166547763,0,0.020845467114429007,0.0023987268159955245,0.13418619430926404,0,0.17197764846879798,0.002832002379253757,9.440007930845856e-4,0.10860611843514498,0.009718384160967847,0.00543165575880315,0.5008895647417253,0.006220757218751495,0.016125463149006078,97.91,1.765,0.315,0
15044,0.002455795677799607,0.027221004576581078,0.002629546770841614,0.013060858307687065,0.0010691938176408463,0.0830195214463359,0,0.13740134231236584,0.007484356723485923,0,0.1571981784525932,0.007801764766003838,0.009218460769728699,0.5410086648420909,0.0010691938176408463,0.009362117719204605,96.285,3.665,0.05,0
15045,0.0011256846340602612,0.02412009910469734,0.002033788763333751,0.008503863998627398,0.014794140839260679,0.10834309000765421,0,0.10663111592351479,0.004038907572512759,0,0.17280537057138107,0.02844303924627802,0.008730556659385831,0.4783097350718438,0.005419954821486197,0.036700652785963905,93.28,5.55,0.72,0.29500000000000004
15046,0.008233944954128441,0.01698394495412844,0,0.011983944954128441,0.0034403669724770644,0.12213302752293578,0,0.08087155963302753,0.009587155963302754,0,0.1197362385321101,0.008440366972477065,0.0023967889908256884,0.5805504587155963,0.0022935779816513763,0.03334862385321101,97.28999999999999,2.24,0.47,0
15047,0.002822177620866986,0.02480110751076075,7.183908045977011e-4,0.009253437797230417,0.009184923667198659,0.08228849285034902,0,0.12279142686721156,0.004977350034660089,0,0.12634912382518418,0.007081136850929374,0.0021551724137931034,0.5820235043768438,0.002138043881285164,0.023415711499089165,98.155,1.705,0.14,0
15048,0.002193028514621357,0.02735859954214185,0.0017966031686024123,0.013505590209956665,0.005005635715735898,0.07026704891521224,0,0.17422500157520004,0.005848367742703323,5.451942396684379e-4,0.12985424148866906,0.011163792801685814,0.014732496026995428,0.5137917515524472,0.002032008065024258,0.02768064044133605,96.23,3.0300000000000002,0.36,0.24
15049,0,0.030193469415511556,0.0016844986456007525,0.019467364078385146,0.0016844986456007525,0.11154101166256758,0,0.13663564960161395,0.008486246330654758,0,0.13550651131688407,0.01004323877095352,0.005863868708277136,0.5135624100372884,0.002494871417075631,0.022836361369586652,98.14,1.35,0.42,0.085
15050,0.002158894645941278,0.02180910429011231,0.0013838492215398827,0.016096682536002545,0.0023359195138915097,0.09344756379634772,0,0.07935431751971087,0.0033765022402182533,4.317789291882556e-4,0.12790990242964384,0.007439537470862785,0.005369155258896623,0.6025418794110193,0.0019041405847032543,0.034440772151921484,97.51499999999999,2.24,0.19,0.05
15051,8.968609865470852e-5,0.02584111913807889,0.0017692826439610564,0.015663247019092146,0.015576786752582658,0.0938565951673583,0,0.15267498480009134,0.0034689377586971356,1.6369438758306849e-4,0.11606508215915698,0.010218679559375225,0.012050673442241675,0.5067443255886812,0.007462849830212373,0.03835405565423328,88.465,7.345000000000001,2.115,1.5699999999999998
15052,9.322619302832352e-4,0.012673012618801792,0.001576836864018714,0.021627860750458534,0.003084472787397462,0.21588126679200867,0,0.12796794004611206,0.003153673728037428,0,0.10446467220109917,0.004810594766683998,0.008885647191016774,0.4742243950359311,0.0017261219792865361,0.01899124330886454,95.69,4.09,0.15000000000000002,0.065
15053,0,0.023594260984391283,0.0010548523206751054,0.011344820649314476,0.002679041193401628,0.09997627227053738,0,0.08456743317549235,0.0033741089205946376,0,0.16178249409385864,0.013316543385637501,0.006136970897423994,0.5693455789050169,0.0039015350809321904,0.018926088122723943,96.39500000000001,3.16,0.295,0.145
15054,1.3508406857464075e-4,0.023777252837440095,0.006824087666997659,0.015224181592771686,0.020325506100635167,0.14319026257549258,2.7715656097584366e-4,0.1056400399091191,0.004767568927201839,9.238552032528121e-5,0.1804667825831336,0.028040887243839473,0.016723315189455874,0.42648312641460423,0.005268278674410989,0.02276408413502195,88.855,9.274999999999999,1.31,0.45
15055,0,0.020383635594100127,0.0018656716417910447,0.01486647820288605,0,0.12362545219328719,0,0.11194828426087859,0.0034708080783881555,0,0.15727042955367623,0.010853637111393274,0.009529998482706852,0.5178771072406827,0.0012437810945273632,0.027064716545682502,96.975,2.84,0.185,0
15056,0.0014845846795562166,0.02463748140930304,0.0013077593722755014,0.010922568678735662,0.002710074875634648,0.08877057797835786,0,0.16734672290886712,0.005243324443988581,0,0.13032666205104537,0.0036641836333487186,0.0097793476588543,0.5306538155802862,0,0.023152896729746825,97.28,2.27,0.175,0.22999999999999998
15057,7.016946241162796e-5,0.023186503851631332,0.00406936463244417,0.01524835254736974,0.014460973087843325,0.12286364226501852,1.4530658766521575e-4,0.08103502338007981,0.002937182095604455,3.508473120581398e-5,0.16163366280973374,0.02353021565981441,0.011132417300551142,0.5040202905903457,0.00414869414179737,0.03148311685648372,89.485,7.77,1.665,0.8400000000000001
15058,5.405681628041494e-5,0.0203311425630433,0.0016802541176799122,0.014753318458481459,0.004535896352599798,0.1191390757448928,5.3694158075601374e-5,0.09217786309139181,0.0018185492103865082,0,0.18419301067368188,0.016574628019977188,0.00972619620269535,0.509011720912895,0.0016174935044839718,0.024333100173435027,95.94,3.695,0.25,0.095
15059,3.965107057890563e-4,0.02280514432634076,9.570488223809845e-4,0.0109925036361632,0.0019825535289452814,0.08401626227316208,0,0.13067917127484416,0.0017500702339590972,0,0.13754254044231393,0.00835384046400643,0.00980297151879603,0.5629940825666866,9.570488223809845e-4,0.026770251384231322,96.465,3.2199999999999998,0.315,0
15060,5.71492613731191e-4,0.02225776895635608,0.0014005759448255165,0.019158173193747838,0.004623456903014603,0.10181586645497748,3.318730917297226e-5,0.08854765174534926,0.0012931062612859564,7.368297613660715e-5,0.1528800826913671,0.011834325125061081,0.011624538432452244,0.5601644844431752,0.003014293062040211,0.020707313887306532,96.36,3.24,0.25,0.12
15061,0,0.022168224831832176,0,0.012206418880401321,0.00186219739292365,0.09216689469083722,0,0.1828421312659142,0.00348211910462509,0,0.114437255349067,0.006275415194010565,0.00720651389047239,0.5337689545091779,0,0.023583874890738418,95.035,4.965,0,0
15062,0.004119081012057174,0.02450746912489482,0.0015494146995744704,0.01740378239496143,0.00515757219354916,0.19711807917249102,0,0.09901205355206327,0.0033749238616590386,0,0.12502448112308137,0.009417093571746485,0.012636528345195089,0.47609430727972657,0.003178169366510893,0.021407044302489145,94.985,4.08,0.575,0.32999999999999996
15063,0.00631578947368421,0.019433198380566803,0.0036167341430499325,0.014649122807017544,0.003272604588394062,0.23705802968960865,0,0.1265047233468286,0.002860998650472335,0,0.1361875843454791,0.004554655870445344,0.007415654520917679,0.4203238866396761,0.0016936572199730093,0.01611336032388664,95.44,4.125,0.255,0.185
15064,5.868544600938967e-4,0.015807917046644374,0.0027451278413888605,0.014236498125443309,0.012078224744148342,0.12152109298476711,0,0.16828199412301145,0.008102813523828824,0,0.146681528017023,0.011358800283716688,0.004827405681088932,0.46993700813996686,0.005811970142196102,0.018022764886682204,95.89,3.915,0.205,0
15065,0,0.025610192572935037,0.003841225778041603,0.01289784730345514,0.004179979165575479,0.10056247126537121,0,0.10971487488675888,0.0031445625837790234,6.966631942625797e-4,0.1532275898993779,0.026473201381978027,0.009714971881286458,0.5090762629172463,0.0020899895827877395,0.03877016758714473,96.08500000000001,3.605,0.245,0.07
15066,0,0.02126068376068376,0.004166666666666667,0.042200854700854704,0.008440170940170941,0.11378205128205128,0,0.09722222222222221,0.008440170940170941,0,0.09294871794871795,0.016987179487179486,0,0.5314102564102564,0.004166666666666667,0.05897435897435897,99.16,0.84,0,0
15067,0,0.028785534268401983,0.0012961246485832254,0.015539324207349301,0.003503826325425339,0.07311728702419892,0,0.21094888274361706,0.0017519131627126694,0,0.11691875473981753,0.008285967075982626,0.012017687658472687,0.5033257240909126,0.0019441869728748383,0.022564787081651258,97.36,2.375,0.22000000000000003,0.045
15068,9.242144177449168e-4,0.019984596426370918,6.161429451632779e-4,0.01824214417744917,0.004181762168823168,0.11686198398028343,0,0.1109630314232902,0.0032070240295748614,0,0.1712902033271719,0.009287738755391252,0.006414048059149723,0.4971035120147874,0.0024898336414048055,0.03843376463339495,96.29,3.23,0.325,0.095
15069,0,0.02579051383399209,0,0.010474308300395255,0.001976284584980237,0.15345849802371542,0,0.150098814229249,0,0,0.14901185770750988,0.014723320158102765,0.003952569169960474,0.4565217391304348,0,0.03399209486166008,96.03999999999999,3.3099999999999996,0.655,0
15070,4.604051565377532e-5,0.021924024757122535,6.623207429451808e-4,0.012820127721194148,0.006200363925534169,0.11820524751913677,0,0.09689816856558472,0.001969208705043216,0,0.15110811215944198,0.011239977289379834,0.009974890411418743,0.5426682866214538,0.002676311156331714,0.02360691990975943,95.34,3.85,0.48,0.265
15071,0,0.015339578454332554,0.0020491803278688526,0.011602263856362217,0.007503903200624512,0.11673497267759564,0,0.11828649492583919,0.004596018735362997,0,0.14824355971896955,0.008860265417642468,0.0066451990632318495,0.501356362217018,0.004430132708821234,0.05435206869633099,93.755,5.15,0.5449999999999999,0.5449999999999999
15072,0.005714285714285714,0.02520327498588368,0,0.016309994353472614,0.00455957086391869,0.0871089779785432,0,0.23035008469791077,0.0024167137210615473,0.0034048560135516654,0.09814511575381141,0.0034048560135516654,0.017190852625635234,0.48586956521739133,0.005273856578204405,0.01504799548277809,96.57,2.94,0.145,0.27
